Issue_ID,Title,Description,amb_f_T,amb_f_TD,inc_f_T,inc_f_TD,amb_d_T,amb_d_TD,inc_d_T,inc_d_TD,amb_a_T,amb_a_TD,inc_a_T,inc_a_TD,amb_s_T,amb_s_TD,inc_s_T,inc_s_TD,sum_amb_T,sum_amb_TD,sum_inc_T,sum_inc_TD,Final_amb_T,Final_amb_TD,Final_inc_T,Final_inc_TD
ISSUE-206618,Allow a steward to update his node entry in the ledger - including the verkey,"Currently, a steward is allowed only a single node entry in the ledger, regardless of if it is designated a validator or not. The correct way should be to allow a steward to put multiple node entries onto the ledger, but only one should be permitted to be a validator at a time. We have had instances where a steward has had to replace a node in a validator network, and the public-private key pair for the node was changed as a part of the process. There needs to be a way that the steward can update the ledger to reflect the new verkey. There does not appear to be a way to do this, currently. For example, the steward for icenode, who's node entry had been written to the ledger, updated the ledger to un-assign the validator as shown in line 9: [1,,dest"""":""""UZH61eLH3JokEwjMWQoCMwB3PMD6zRBvG6NCv5yVwXz"""",identifier"""":""""3U8HUen8WcgpbnEz1etnai"""",txnId"""":""""c585f1decb986f7ff19b8d03deba346ab8a0494cc1e4d69ad9b8acb0dfbeab6f"""",type"""":""""0""""}] [2,,dest"""":""""2MHGDD2XpRJohQzsXu4FAANcmdypfNdpcqRbqnhkQsCq"""",identifier"""":""""G3knUCmDrWd1FJrRryuKTw"""",txnId"""":""""5c8f52ca28966103ff0aad98160bc8e978c9ca0285a2043a521481d11ed17506"""",type"""":""""0""""}] [3,,dest"""":""""8NZ6tbcPN2NVvf2fVhZWqU11XModNudhbe15JSctCXab"""",identifier"""":""""22QmMyTEAbaF4VfL7LameE"""",txnId"""":""""408c7c5887a0f3905767754f424989b0089c14ac502d7f851d11b31ea2d1baa6"""",type"""":""""0""""}] [4,,dest"""":""""DNuLANU7f1QvW1esN3Sv9Eap9j14QuLiPeYzf28Nub4W"""",identifier"""":""""NYh3bcUeSsJJcxBE6TTmEr"""",txnId"""":""""d56d0ff69b62792a00a361fbf6e02e2a634a7a8da1c3e49d59e71e0f19c27875"""",type"""":""""0""""}] [5,,dest"""":""""HCNuqUoXuK9GXGd2EULPaiMso2pJnxR6fCZpmRYbc7vM"""",identifier"""":""""U38UHML5A1BQ1mYh7tYXeu"""",txnId"""":""""76201e78aca720dbaf516d86d9342ad5b5d46f5badecf828eb9edfee8ab48a50"""",type"""":""""0""""}] [6,,dest"""":""""Dh99uW8jSNRBiRQ4JEMpGmJYvzmF35E6ibnmAAf7tbk8"""",identifier"""":""""HfXThVwhJB4o1Q1Fjr4yrC"""",txnId"""":""""51e2a46721d104d9148d85b617833e7745fdbd6795cb0b502a5b6ea31d33378e"""",type"""":""""0""""}] [7,,dest"""":""""EoGRm7eRADtHJRThMCrBXMUM2FpPRML19tNxDAG8YTP8"""",identifier"""":""""SPdfHq6rGcySFVjDX4iyCo"""",txnId"""":""""0a4992ea442b53e3dca861deac09a8d4987004a8483079b12861080ea4aa1b52"""",type"""":""""0""""}] [8,,dest"""":""""2VMDBjJCqxEonfaTcwvyBy5J473H2u65ZqQhPHx47iDG"""",identifier"""":""""8KSy24k3x1YoviorD8n8Li"""",reqId"""":1502122356574315,signature"""":""""5DEBmucbHssW8MZKVTN6AF2eB9ibywb9n5wy7aNExy3zxfrWs7eumVbMbBsbsbAAHTN26vpgkD8APMx3dAt56Eqq"""",txnTime"""":1502122359,type"""":""""0""""}] [9,,dest"""":""""2VMDBjJCqxEonfaTcwvyBy5J473H2u65ZqQhPHx47iDG"""",identifier"""":""""8KSy24k3x1YoviorD8n8Li"""",reqId"""":1505151569077969,signature"""":""""4an4Ym52Je8VUpY1ZJGzuJNJducfXCXHAGf9gTFhh3Sf8D8vmCNj3oc2fh5x4ym7ETXcoqnqi1MxKA6fCgrZjUSb"""",txnTime"""":1505151570,type"""":""""0""""}] He did this because the dest had been changed, and 2VMDBjJCqxEonfaTcwvyBy5J473H2u65ZqQhPHx47iDG was no longer correct. He then attempted to add a node with the correct dest, but was denied because there was already a node associated with the steward. Rather than checking on node creation for *1 node per steward*, the check should occur when _promoting or creating_ a node to allow only *1 validator per steward*.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ISSUE-205847,Fail to update pool ledger if no connection to a node in the genesis file in old cli,"This failure looks like it may be related to [https://evernym.atlassian.net/browse/EN-755,] so it is valuable to diagnose even though it is in the old cli. Older versions of indy-node like 1.3.X were able to handle the case where a node in the genesis file were not available. The catch-up in the old cli would time out and pool data updates would be requested from another node. This does not appear to happen correctly in newer versions such as 1.5.515. In this case if a node is unreachable by a client, the pool is not updated, and the following is repeatedly printed to the terminal: 9uwBGTkFRnh9h3VkDKtVnESKTmTgHLjFzWXyWL3WjuvS reconnecting to danubeC:HA(host='128.130.204.35', port='9722') 9uwBGTkFRnh9h3VkDKtVnESKTmTgHLjFzWXyWL3WjuvS reconnecting to danubeC:HA(host='128.130.204.35', port='9722') 9uwBGTkFRnh9h3VkDKtVnESKTmTgHLjFzWXyWL3WjuvS reconnecting to danubeC:HA(host='128.130.204.35', port='9722') ... The pool catch-up does not occur. cli logs are attached.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISSUE-205621,Expected object or value error during batch handling,"During log analizing from INDY-1835 was found a bug, which associated with batch handling. There is a lot of errors in logs, like """"discard batch """"<some message>"""" because Expected object or value"""", that means, that error was raised on string 'pi' or 'po' serialization. In this case, all batch will be discarded with some other messages inside, like Propogate, for example. *Acceptance criteria:* * Investigate 'batch creation' related source code * Write unit and integration tests, which emulate error raising * Create a fix for avoiding this error and normal batch handling",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
ISSUE-206100,Support Payment API txns in load script,We need to support Payment API txns (provided by libindy and its wrappers) in load script.,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0
ISSUE-206303,Ordering of 3PC-batches on a backup replica may stop after a catch-up,"Ordering of 3PC-batches on a backup replica may stop after a catch-up. It is so because the backup replica tries to adjust } according to the lowest probable prepared certificate (in order to be able to order next batches) only when it receives and stashes an out-of-order PREPREPARE. But normally the PREPREPARE is received before the PREPAREs (which forms together the prepared certificate). However, usually the backup replica succeeds with adjusting } because when after a catch-up the replica receives and stashes the next PREPREPARE which turns out to be out-of-order, it requests missing PREPREPAREs and PREPAREs. This step seems to be incorrect because the backup replica will discard most (if not all) previous 3PC-messages as laying out of the watermarks (which were updated after a catch-up using the master's last ordered 3PC-key). But the range of messages being requested as missed includes } of the out-of-turn PREPREPARE. So this PREPREPARE is re-received from other nodes in MESSAGE_RESPONSEs. Due to the last two MESSAGE_RESPONSEs with this PREPREPARE are usually received after the quorum number of the PREPAREs have been received in the normal way, the backup replica adjusts its } when receives the former and commits the prepared certificate when receives the latter. After this the backup replica is able to process new batches in the normal way. In scope of this ticket the specified logic must be reworked. The range of messages being requested as missed must never include } of the out-of-order PREPREPARE. When after a catch-up a backup replica receives the next PREPREPARE, it must not request the previous messages. But at the same time, a backup replica must set up its state after a catch-up in a way to be able to order next 3PC-batches.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ISSUE-206249,Add Docker getting started configuration,"Add a turnkey, Docker-based sandbox that enables quick and easy exploration of Hyperledger Indy concepts. This devops repo can be used to gather hands-on experience of Indy basics using the scenarios outlined in the [Sovrin's Getting Started Guide|https://github.com/hyperledger/indy-node/blob/stable/getting-started.md]. This is the implementation described by placeholder [getting_started_turnkey|https://github.com/hyperledger/indy-node/tree/master/environment/docker/getting_started_turnkey]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0
ISSUE-207080,Valid write transactions may be rejected as having invalid signatures (case 2),"This bug was occurred when running the following test script with the following parameters } using the following configuration: * sovrin-client master 0.3.150 (a local VM), * sovrin-node master 0.3.154 (Shakedown Pool 3). See the attached logs for details. NOTE: The following files added in scope of this ticket have been copied manually to the VM with sovrin-client since Jenkins was being off at that moment and so there was no way to issue a new version: * sovrin-client/sovrin_client/utils/ * sovrin-client/sovrin_client/utils/__init__.py * sovrin-client/sovrin_client/utils/user_scenarios.py * sovrin-client/scripts/test_some_write_keys_others_read_them * sovrin-client/scripts/test_users_write_and_read_own_keys",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
ISSUE-206714,Primary fails to send pre-prepare,"This error was observed in the ESN. While running a low-volume load test, one of the nodes, 'metis' lost sync and did not recover. 'play was the primary node at this time. It occurred at about 16:22:02 in the 'play' log, and the DID of this first NYM transaction was 3SMdqenHLPYz654FAUd5o5. The issue continued for the next 40 or so transactions until the test script terminated. Later, while attempting to diagnose the issue, another NYM transaction was sent to the pool manually, using the CLI. The node also failed to post this transaction. Two other nodes were examined and unlike metis, they were in sync and were accepting new transactions. In troubleshooting, the metis sovrin-node process was restarted. metis quickly caught up, but would still not accept new transactions. As the next troubleshooting step, we stopped the sovrin-node process on the primary, forcing a view change. At this point, the problem cleared up, and new transactions were posted to all nodes, including metis. Examining the primary's logs, during the time where the error was occurring we see the transaction propagating to all nodes, but we see PREPREPAREs going to only two of eight nodes. We speculate that this lack of PREPREPAREs may be a clue. There were no signs of connectivity issues anywhere. We later restarted all nodes, and with play once again the primary, there were no further problems observed. INFO-level logs are attached for play, which is the primary, and for metis.",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0
ISSUE-207130,Node with multiple NICs:,Node with multiple NICs: Things tried: Findings:,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,4,3,0,0,1,1
ISSUE-206872,As a Steward,"I need to receive notifications about important events on the Node"""",We already have some ways and plugins for notification (email notifications, SQS, etc.) Currently we have a feature to notify Stewards about Suspicious Spikes (by email): INDY-1251. We need to send more notifications to Stewards: * View Change start * View change end * Catchup start * Catchup end * Blacklisting a Node * Blacklisting a Client * Suspicious Primary * Performance degradation (InstanceChange) * Upgrade start/end * other severe errors and warnings",0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,1,0
ISSUE-206649,DOC: Request for release notes on Indy-node 1.1.31,"*Version Information* indy-plenum= 1.1.24 indy-anoncreds= 1.0.9 indy-node= 1.1.31 sovrin= 1.0.4 *Major Fixes * INDY-410 - Stewards can now demote and promote their own nodes INDY-466 - Fixed problem with timezones for timestamp in transaction INDY-25 - Limited incoming message size from 128k to 128MB (Temporary solution) INDY-378 - fixed `send CLAIM_DEF` command INDY-725 - mask private info in CLI logs/output INDY-8 - fixes crashes on ubuntu 17.04 INDY-211 - python interpreter is executed in optimized mode INDY-223 - memory leak fixes Some minor stability fixes Changes and Additions * New ledger serialization is supported and Leveldb is used as as a storage for all ledgers : msgpack is used for the ledger serialization (both transaction log and merkle tree) * * The new serialization change created changes to the directory structure for the nodes. The directory name changes are located on a node under .sovrin/data/nodes/<node name>/<directories>. The change removes the ledger files as plain text files and creates them as binary files. A new tool was created to view the ledger entries called read_ledger and is described below. * Genesis transaction files are renamed adding a _genesis to the end of each file name. * * Added the commands to the POOL_UPGRADE to support downgrade and re-installation. However both have issues and should not be used at this time (INDY-735 and INDY-755). * The tool read_ledger.py was created to allow access to reading the ledger or getting a count of the transactions. You can run read_ledger as the sovrin user with --h to get a list of commands. * Fixes to upgrade procedure (in particular and issue which caused an infinite loop INDY-316) * CLI Changes * * New CLI command was added to ease the process of rotating a verification key (verkey). The command is `change current key` or 'change current key with seed xxxxx'. * Modified terminology in code, CLI and documentation * * Changed 'keyring' to 'wallet' * Changed 'link' to 'connection' * Changed 'invitation' to 'request' * Changed 'identifier' to 'DID' * Improvements to log messages * Publishing only to repo.sovrin.org * * In your sources.list you only need the entry """"deb https://repo.evernym.com/deb xenial stable"""".",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ISSUE-207129,Some nodes are slow to process network data,"thus keeping the senders busy"""",Some nodes are slow to process network data, thus keeping the senders busy Things tried: Findings:",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,1,1,1,0,0,0
ISSUE-206996,improve timestamp mechanism to use fuzzy,"state proof style consensus"""",The same way we come to consensus on which set of validators are the signers in the BLS signature, we could come to consensus about which timestamp to use. The timestamp could be computed at exactly the same time as the rest of the state proof.",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
ISSUE-205942,"How-to """"Add new node to existing pool",Adding new node to existing pool is not covered by documentation yet. Current unique knowledge source is acceptance scenario,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0
ISSUE-207319,REF validator,See sovrin_common/types.py REF is reference to a transaction by sequence number so a validation for transaction sequence number needs to be added in plenum and used for REF,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0
ISSUE-205527,Implementation: Improve catch-up to use audit ledger for consistency,"*Acceptance criteria* * Catch-up should be improved roughly as described in https://github.com/hyperledger/indy-plenum/blob/master/design/catchup-and-audit-proposal.md#catch-up: ** LEDGER_STATUS is asked for Audit ledger only, returning its last seq_no (let’s call it audit_seq_no) ** after figuring out that catch-up is needed node sends REQUEST_CONSISTENCY_PROOF consisting of: *** ledger_id *** minimum/maximum audit_seq_no ** node that receives REQUEST_CONSISTENCY_PROOF: *** given min/max audit_seq_no finds corresponding min/max seq_no inside ledger defined by ledger_id (thanks to Audit ledger it’s O(1) operation) *** sends CONSISTENCY_PROOF message as usual ** then catch-up proceeds as usual * It might make sense to try to be closer to current logic by sending CONSISTENCY_PROOFs in response to LEDGER_STATUS (thus not requiring explicit REQUEST_CONSISTENCY_PROOF message), however this will require sending multiple CONSISTENCY_PROOFs per one LEDGER_STATUS, which feels like a questionable design decision and can potentially lead to some unexpected edge cases. This requires some additional analysis as part of PoA",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ISSUE-206160,Analyse the current View Change protocol issues,"We are facing some issues with the current View Change protocol (see INDY-1259 for example). One of the options is to implement PBFT View Change protocol. But in order to fully understand the issues with the existing protocol and have more confidence in the new implementation, we need to perform deep analysis of the existing protocol. *The output for this task* Result of analysis and a list of issues. For future tasks: * test plan with test cases we need to cover * implementation of these tests (a separate ticket) * fixes",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
ISSUE-206183,Date in log name doesn't accord to the day when the log was rotated,"*Steps to Reproduce:* 1. Setup the pool and look at logs after several weeks: ubuntu@irelandQALarge16:~$ ll /var/log/indy/sandbox/ total 979552 drwxrwxr-x 2 indy indy 4096 Apr 16 09:08 ./ drwxrwxr-x 3 indy indy 4096 Apr 16 00:00 ../ -rw-rw-r-- 1 ubuntu ubuntu 6815808 Apr 13 15:33 Node16.jctl -rw-r--r-- 1 indy indy 36463074 Apr 16 10:33 Node16.log -rw-r--r-- 1 indy indy 10388229 Apr 12 19:48 Node16.log.2018-04-09.139.gz -rw-r--r-- 1 indy indy 10471811 Apr 12 19:57 Node16.log.2018-04-09.140.gz -rw-r--r-- 1 indy indy 10697802 Apr 12 20:06 Node16.log.2018-04-09.141.gz -rw-r--r-- 1 indy indy 10650758 Apr 12 20:15 Node16.log.2018-04-09.142.gz -rw-r--r-- 1 indy indy 10769480 Apr 12 20:24 Node16.log.2018-04-09.143.gz -rw-r--r-- 1 indy indy 10829762 Apr 12 20:32 Node16.log.2018-04-09.144.gz -rw-r--r-- 1 indy indy 10408679 Apr 12 20:41 Node16.log.2018-04-09.145.gz -rw-r--r-- 1 indy indy 11020262 Apr 12 20:50 Node16.log.2018-04-09.146.gz -rw-r--r-- 1 indy indy 10525874 Apr 12 20:58 Node16.log.2018-04-09.147.gz -rw-r--r-- 1 indy indy 11599637 Apr 12 21:08 Node16.log.2018-04-09.148.gz -rw-r--r-- 1 indy indy 11236593 Apr 12 21:16 Node16.log.2018-04-09.149.gz -rw-r--r-- 1 indy indy 10742575 Apr 12 21:25 Node16.log.2018-04-09.150.gz -rw-r--r-- 1 indy indy 26056820 Apr 12 22:08 Node16.log.2018-04-09.151.gz -rw-r--r-- 1 indy indy 26056722 Apr 12 23:32 Node16.log.2018-04-09.152.gz -rw-r--r-- 1 indy indy 26056688 Apr 13 00:14 Node16.log.2018-04-09.153.gz -rw-r--r-- 1 indy indy 26056698 Apr 13 00:56 Node16.log.2018-04-09.154.gz -rw-r--r-- 1 indy indy 26056706 Apr 13 01:39 Node16.log.2018-04-09.155.gz -rw-r--r-- 1 indy indy 26056444 Apr 13 02:21 Node16.log.2018-04-09.156.gz -rw-r--r-- 1 indy indy 26056652 Apr 13 03:03 Node16.log.2018-04-09.157.gz -rw-r--r-- 1 indy indy 26056784 Apr 13 03:45 Node16.log.2018-04-09.158.gz -rw-r--r-- 1 indy indy 26056665 Apr 13 04:27 Node16.log.2018-04-09.159.gz -rw-r--r-- 1 indy indy 26056440 Apr 13 05:10 Node16.log.2018-04-09.160.gz -rw-r--r-- 1 indy indy 26056495 Apr 13 05:52 Node16.log.2018-04-09.161.gz -rw-r--r-- 1 indy indy 26056635 Apr 13 06:34 Node16.log.2018-04-09.162.gz -rw-r--r-- 1 indy indy 26056509 Apr 13 07:16 Node16.log.2018-04-09.163.gz -rw-r--r-- 1 indy indy 26056722 Apr 13 07:58 Node16.log.2018-04-09.164.gz -rw-r--r-- 1 indy indy 19567068 Apr 13 08:25 Node16.log.2018-04-09.165.gz -rw-r--r-- 1 indy indy 10342134 Apr 13 08:33 Node16.log.2018-04-09.166.gz -rw-r--r-- 1 indy indy 9824652 Apr 13 08:41 Node16.log.2018-04-09.167.gz -rw-r--r-- 1 indy indy 11647462 Apr 13 08:49 Node16.log.2018-04-09.168.gz -rw-r--r-- 1 indy indy 11298062 Apr 13 08:58 Node16.log.2018-04-09.169.gz -rw-r--r-- 1 indy indy 12206075 Apr 13 09:08 Node16.log.2018-04-09.170.gz -rw-r--r-- 1 indy indy 26014954 Apr 13 09:46 Node16.log.2018-04-09.171.gz -rw-r--r-- 1 indy indy 26014942 Apr 13 10:24 Node16.log.2018-04-09.172.gz -rw-r--r-- 1 indy indy 26014876 Apr 13 11:03 Node16.log.2018-04-09.173.gz -rw-r--r-- 1 indy indy 26016869 Apr 13 11:41 Node16.log.2018-04-09.174.gz -rw-r--r-- 1 indy indy 26007194 Apr 13 12:19 Node16.log.2018-04-09.175.gz -rw-r--r-- 1 indy indy 26007242 Apr 13 12:57 Node16.log.2018-04-09.176.gz -rw-r--r-- 1 indy indy 26007162 Apr 13 13:35 Node16.log.2018-04-09.177.gz -rw-r--r-- 1 indy indy 26007168 Apr 13 14:14 Node16.log.2018-04-09.178.gz -rw-r--r-- 1 indy indy 26007113 Apr 13 14:52 Node16.log.2018-04-09.179.gz -rw-r--r-- 1 indy indy 26006671 Apr 13 15:30 Node16.log.2018-04-09.180.gz -rw-r--r-- 1 indy indy 26004741 Apr 13 16:08 Node16.log.2018-04-09.181.gz -rw-r--r-- 1 indy indy 26004722 Apr 13 16:46 Node16.log.2018-04-09.182.gz -rw-r--r-- 1 indy indy 26004615 Apr 13 17:25 Node16.log.2018-04-09.183.gz -rw-r--r-- 1 indy indy 13008079 Apr 13 18:20 Node16.log.2018-04-09.184.gz -rw-r--r-- 1 indy indy 2877044 Apr 16 00:00 Node16.log.2018-04-09.185.gz -rw-r--r-- 1 indy indy 26056438 Apr 12 22:50 Node16.log.2018-04-09.gz -rw-r--r-- 1 indy indy 5136836 Apr 16 09:08 Node16.log.2018-04-16.1.gz -rw-r--r-- 1 indy indy 5443714 Apr 16 09:03 Node16.log.2018-04-16.gz *Actual Results:* 1. The same date (Monday of this week) is specified in log name during the week. 2. It's unclear when the file NodeX.log.2018-04-09.gz (without numeric index) was created. Looks like it is created daily, but on some nodes was rewritten: ubuntu@virginaQALarge24:~$ ll /var/log/indy/sandbox/*2018-04-09.gz -rw-r--r-- 1 indy indy 26089700 Apr 13 01:57 /var/log/indy/sandbox/Node24.log.2018-04-09.gz ubuntu@sydneyQALarge20:~$ ll /var/log/indy/sandbox/*2018-04-09.gz -rw-r--r-- 1 indy indy 496172 Apr 16 00:00 /var/log/indy/sandbox/Node20.log.2018-04-09.gz ubuntu@tokyoQALarge18:~$ ll /var/log/indy/sandbox/*2018-04-09.gz -rw-r--r-- 1 indy indy 3440278 Apr 16 00:00 /var/log/indy/sandbox/Node18.log.2018-04-09.gz *Expected Results:* Dates in logs names should accord to the date when the log was rotated, *or* Dates should not be specified at all.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ISSUE-206911,list keyrings showing results twice,"When you send the command 'list keyrings' it returns duplicate results.*From the CLI*sovrinconnect testnew keyring testsave keyringlist keyringssovrin@test> list keyringsContext Name: test (path:/home/kelly/.sovrin/keyrings/test) Persisted wallets: default (last modified at: Tue Apr 18 15:04:23 2017) * test [Active keyring, may have some unsaved changes] (last modified at: Tue Apr 18 15:04:30 2017)Context Name: test (path:/home/kelly/.sovrin/keyrings/test) Persisted wallets: default (last modified at: Tue Apr 18 15:04:23 2017) * test [Active keyring, may have some unsaved changes] (last modified at: Tue Apr 18 15:04:30 2017)",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0
ISSUE-205543,As a user of Valdiator Info script,"I need to know whether the pool has write consensus and when the state was updated the last time"""",*Acceptance Criteria:* * Add the time when state was updated for every ledger (assuming that INDY-933 is done) into validator info output * This needs to be present in the verbose and json output, but not in the default output.",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0
ISSUE-206727,Accidental tests of indy-node intermittently fail on Jenkins,Examples of builds with accidental test fails: https://ci.evernym.com/blue/organizations/jenkins/Sovrin%20Node/detail/PR-277/2/pipeline/ https://ci.evernym.com/blue/organizations/jenkins/Sovrin%20Node/detail/PR-277/3/pipeline/ https://ci.evernym.com/blue/organizations/jenkins/Sovrin%20Node/detail/PR-277/6/pipeline/ https://ci.evernym.com/blue/organizations/jenkins/Sovrin%20Node/detail/PR-278/2/pipeline/ https://ci.evernym.com/blue/organizations/jenkins/Sovrin%20Node/detail/PR-281/1/pipeline/ https://ci.evernym.com/blue/organizations/jenkins/Sovrin%20Node/detail/PR-283/1/pipeline/ https://ci.evernym.com/blue/organizations/jenkins/Sovrin%20Node/detail/PR-283/2/pipeline/ https://ci.evernym.com/blue/organizations/jenkins/Sovrin%20Node/detail/PR-283/3/pipeline/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
ISSUE-205664,Is there any replacement for leveldb?,"WandyLau commented on Feb 1 Can I just replace leveldb with other? If so, please give some choices. Thanks.",0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0
ISSUE-205912,As a Sovrin Foundation,"I need to test and check that all nodes on the live pool are configured properly and participate in consensus"""",There are some requirements for each Node in the pool (hardware, configuration, networking). We need to make sure that every Steward has correct configuration and all Nodes participate in consensus. *Acceptance criteria:* We need to check the following for every Node and Steward in the live pool: * Hardware and min amount of RAM * Correct configuration of separate NICs including whitelisting and routing * Firewall settings to limit max number of clients * Correct BLS keys * Participates in consensus (on writing data)",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0
ISSUE-206478,The pool state should be updated after any node BLS key changing,"The pool state is updated after new txn writing now (it was identified after the discussion about node BLS keys rotation) so there are some cases when we are unable to get NYM using BLS signatures: - we change node BLS and no txns were written to ledger after that - pool state is not updated - we can verify txns signed with old keys by reaching consensus f+1 (old way) *but not using BLS* - we change node BLS, no txns were written to ledger after that and we have *only one node online (with just rotated BLS)* - pool state is not updated - we cannot verify txns signed with old keys because the single node has new BLS and we cannot reach f+1 So we need to update the pool's signature of state straight after any node BLS key changing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISSUE-207005,"Nodes not receiving new transaction if its """"View"""" list is different from other nodes in the pool","It looks like if a node has a different list of who is primary than other nodes in the pool is does not receive new transactions. I got setup to do load testing today. I ran add_key.py to get 200 trust anchors added. I was watching the ledger count on just Node1 and it didn't seem like it worked so I ran it again. After trying to find out what happened. I checked the other ledgers and found they all had a count of 436 which would be correct. Only Node1 was at 76 in the ledger. I restarted Node1 and it did a catch up so now all nodes had a ledger count of 436. *Mismatch* I then ran load_test.py and sent just 10 new transactions. I checked the ledger counts and Node1 still had 436 and Nodes 2-10 all had 446. So only nodes 2-10 processed the new transactions. I did a search for """"primary is"""" and """"selected primary"""" in the log files and found the following *Node1 showed* Node1:0 - Master Node2:1 Node3:2 Node4:3 *Node2 through Node10 showed* Node2:0 - Master Node3:1 Node4:2 Node5:3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ISSUE-205432,Auto trigger CD pipeline for release-* branches,"Currently we suppress automatic triggering for release-* branches since during the CD pipeline for them new push """"service"""" commits happens that will trigger new CD pipelines builds: * CD pushes release commits where release version 'X.Y.Z' is set * CD may rollback and force push the release commit is something went wrong Need to implement a better logic to allow auto triggering but deal with possible """"service"""" commits. Options: # find Jenkins plugin and configure Jenkins projects to skip commits by some conditionals, e.g. build only: ** not-tagged and not from bot user ** OR not-tagged merge commits # allow triggering for all commits but: ** turn off GitHub notification about build statuses (they actually are not needed) ** abort builds for commits by conditional mentioned above",0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0
ISSUE-207212,Node memory leak,master repo were used; run load_test.py on local pool with 4 nodes for 90000 transactions; output of ps command shows continues growth of memory used by the node;,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,3,1,0,0,1,0
ISSUE-206218,Node is restarted because of Out of memory error,The issue is reproduced on big pool (tested with 25 nodes) under the load test. Some nodes (3 or 4) are being restarted with Out of memory message in journalctl.,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0
ISSUE-206980,A primary may not be able to send checkpoints after re-start,"If a Primary is re-started, and the view is not changed, then the Primary may not be able to send checkpoints correctly. How to reproduce: - Have 3 nodes - Stop the Primary - Re-start the Primary. Since we had only 2 active nodes, view is not changed (not enough InstanceChange for consensus) - Start sending txns The re-started Primary is able to send txns due to the fix in INDY-334, but checkpoint logic may be broken since it would have lost checkpoints. Also h and H should be set accordingly.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0
